CustomerID,Country,FirstPurchaseDate,LastPurchaseDate,Recency,Frequency,Monetary,TotalTransactions,TotalUnits,R_Score,F_Score,M_Score,RFM_Cell,RFM_Avg_Score,Customer_Segment
15005,United Kingdom,2010-12-08 14:36:00,2011-11-24 12:25:00,16,28,6316.57,1119,4247,4,5,5,4-5-5,4.67,Champions
17315,United Kingdom,2010-12-17 12:24:00,2011-12-08 12:15:00,2,38,6292.26,473,3888,5,5,5,5-5-5,5.0,Champions
16126,United Kingdom,2011-02-16 11:18:00,2011-11-10 16:03:00,30,4,6287.77,117,2125,4,4,5,4-4-5,4.33,Champions
14057,United Kingdom,2010-12-14 12:11:00,2011-11-16 10:32:00,24,17,6217.96,284,4876,4,5,5,4-5-5,4.67,Champions
12357,Switzerland,2011-11-06 16:07:00,2011-11-06 16:07:00,34,1,6207.67,131,2708,3,2,5,3-2-5,3.33,Need Attention
14060,United Kingdom,2010-12-02 12:11:00,2011-12-05 12:29:00,5,19,6140.42,202,5386,5,5,5,5-5-5,5.0,Champions
13418,United Kingdom,2010-12-02 10:45:00,2011-11-28 10:23:00,12,18,6127.43,304,3918,5,5,5,5-5-5,5.0,Champions
17509,United Kingdom,2011-10-07 13:14:00,2011-10-13 10:26:00,58,8,6115.14,366,3534,3,5,5,3-5-5,4.33,Loyal Customers
15939,United Kingdom,2011-01-12 12:43:00,2011-09-11 11:30:00,90,15,6115.01,76,4728,2,5,5,2-5-5,4.0,At-Risk
14735,United Kingdom,2010-12-16 16:05:00,2011-12-06 12:09:00,4,32,6065.69,194,2264,5,5,5,5-5-5,5.0,Champions
12637,France,2011-01-20 10:47:00,2011-10-03 13:46:00,68,8,6021.9,390,3002,3,5,5,3-5-5,4.33,Loyal Customers
13097,United Kingdom,2010-12-14 15:13:00,2011-11-07 10:43:00,33,10,6010.42,423,2363,4,5,5,4-5-5,4.67,Champions
13316,United Kingdom,2011-03-30 13:01:00,2011-11-02 13:40:00,38,4,5977.73,87,6948,3,4,5,3-4-5,4.0,Loyal Customers
14101,United Kingdom,2011-01-17 13:09:00,2011-09-27 12:28:00,74,6,5976.79,35,6942,2,5,5,2-5-5,4.0,At-Risk
15382,United Kingdom,2011-02-17 12:01:00,2011-11-25 10:58:00,15,6,5955.71,302,4012,4,5,5,4-5-5,4.67,Champions
14505,United Kingdom,2010-12-12 16:14:00,2011-11-22 15:45:00,18,8,5905.64,799,2759,4,5,5,4-5-5,4.67,Champions
14415,United Kingdom,2010-12-14 13:31:00,2011-12-08 14:38:00,2,13,5900.28,590,3011,5,5,5,5-5-5,5.0,Champions
14944,United Kingdom,2011-02-16 12:47:00,2011-11-10 09:10:00,30,12,5900.25,170,2815,4,5,5,4-5-5,4.67,Champions
13209,United Kingdom,2010-12-13 10:31:00,2011-11-09 13:54:00,31,8,5891.61,321,4253,4,5,5,4-5-5,4.67,Champions
13534,United Kingdom,2010-12-16 15:23:00,2011-12-07 14:52:00,3,25,5870.08,296,2961,5,5,5,5-5-5,5.0,Champions
13050,United Kingdom,2010-12-08 09:30:00,2011-11-25 09:18:00,15,17,5836.86,403,3748,4,5,5,4-5-5,4.67,Champions
12720,Germany,2010-12-05 15:21:00,2011-12-07 08:03:00,3,25,5781.73,354,4672,5,5,5,5-5-5,5.0,Champions
15218,United Kingdom,2011-01-25 11:20:00,2011-11-29 11:48:00,11,11,5756.89,166,3329,5,5,5,5-5-5,5.0,Champions
17686,United Kingdom,2011-02-10 10:18:00,2011-12-02 15:39:00,8,7,5739.46,286,2478,5,5,5,5-5-5,5.0,Champions
13178,United Kingdom,2010-12-14 12:22:00,2011-11-13 16:14:00,27,11,5725.47,265,3570,4,5,5,4-5-5,4.67,Champions
16553,United Kingdom,2010-12-14 13:58:00,2011-06-29 15:42:00,164,12,5719.82,84,4600,2,5,5,2-5-5,4.0,At-Risk
13468,United Kingdom,2010-12-01 15:08:00,2011-12-08 10:39:00,2,37,5704.97,302,2589,5,5,5,5-5-5,5.0,Champions
14110,United Kingdom,2011-03-18 09:59:00,2011-12-06 12:26:00,4,12,5683.15,155,2445,5,5,5,5-5-5,5.0,Champions
14049,United Kingdom,2011-01-26 11:27:00,2011-11-23 12:20:00,17,4,5681.72,488,3870,4,4,5,4-4-5,4.33,Champions
17049,United Kingdom,2011-03-09 08:33:00,2011-12-07 10:48:00,3,9,5659.98,318,2676,5,5,5,5-5-5,5.0,Champions
17716,United Kingdom,2011-03-17 10:38:00,2011-11-17 12:00:00,23,11,5655.99,245,3072,4,5,5,4-5-5,4.67,Champions
13004,United Kingdom,2010-12-17 08:20:00,2011-11-28 11:27:00,12,18,5655.91,404,4822,5,5,5,5-5-5,5.0,Champions
18118,United Kingdom,2010-12-05 12:13:00,2011-11-29 11:32:00,11,26,5653.82,1279,2882,5,5,5,5-5-5,5.0,Champions
14688,United Kingdom,2010-12-01 09:37:00,2011-12-02 12:26:00,8,21,5630.87,327,3621,5,5,5,5-5-5,5.0,Champions
17757,United Kingdom,2010-12-02 17:17:00,2011-12-08 15:31:00,2,30,5605.29,741,3320,5,5,5,5-5-5,5.0,Champions
12481,Germany,2010-12-09 10:13:00,2011-11-17 08:29:00,23,10,5596.32,217,3304,4,5,5,4-5-5,4.67,Champions
12839,United Kingdom,2010-12-07 15:48:00,2011-12-07 12:33:00,3,14,5591.42,314,3807,5,5,5,5-5-5,5.0,Champions
16767,United Kingdom,2011-01-27 13:38:00,2011-11-09 09:42:00,31,11,5580.6,222,4435,4,5,5,4-5-5,4.67,Champions
16161,United Kingdom,2010-12-06 10:03:00,2011-12-08 12:10:00,2,19,5575.56,474,2599,5,5,5,5-5-5,5.0,Champions
12539,Spain,2011-01-10 09:11:00,2011-11-17 13:30:00,23,4,5568.35,273,2067,4,4,5,4-4-5,4.33,Champions
15805,United Kingdom,2010-12-10 09:33:00,2011-11-16 16:32:00,24,17,5528.48,301,3387,4,5,5,4-5-5,4.67,Champions
18225,United Kingdom,2010-12-09 15:46:00,2011-12-06 13:27:00,4,12,5509.12,271,3244,5,5,5,5-5-5,5.0,Champions
16609,United Kingdom,2011-04-01 10:11:00,2011-11-24 13:32:00,16,7,5493.46,276,2420,4,5,5,4-5-5,4.67,Champions
16985,United Kingdom,2010-12-16 10:38:00,2011-11-22 13:33:00,18,10,5464.12,120,1832,4,5,5,4-5-5,4.67,Champions
16265,United Kingdom,2010-12-10 10:21:00,2011-11-30 16:41:00,10,9,5447.0,258,2646,5,5,5,5-5-5,5.0,Champions
18198,United Kingdom,2011-01-07 13:39:00,2011-12-05 14:49:00,5,17,5425.56,159,4074,5,5,5,5-5-5,5.0,Champions
12490,France,2011-01-14 09:13:00,2011-12-04 16:07:00,6,10,5417.93,245,3064,5,5,5,5-5-5,5.0,Champions
17809,United Kingdom,2010-12-01 09:41:00,2011-11-23 12:59:00,17,12,5411.91,61,2057,4,5,5,4-5-5,4.67,Champions
16701,United Kingdom,2010-12-13 11:51:00,2011-12-01 11:10:00,9,13,5398.3,144,6393,5,5,5,5-5-5,5.0,Champions
17719,United Kingdom,2011-03-29 11:29:00,2011-11-02 10:36:00,38,15,5396.04,274,2466,3,5,5,3-5-5,4.33,Loyal Customers
17850,United Kingdom,2010-12-01 08:26:00,2010-12-02 15:27:00,373,34,5391.21,297,1733,1,5,5,1-5-5,3.67,At-Risk
16303,United Kingdom,2011-01-10 14:16:00,2011-11-14 10:49:00,26,3,5360.63,162,2659,4,4,5,4-4-5,4.33,Champions
13269,United Kingdom,2010-12-05 11:51:00,2011-12-08 14:53:00,2,15,5346.23,316,3514,5,5,5,5-5-5,5.0,Champions
15150,United Kingdom,2011-03-15 14:21:00,2011-11-22 12:52:00,18,10,5314.47,343,3658,4,5,5,4-5-5,4.67,Champions
17730,United Kingdom,2011-01-17 14:49:00,2011-12-06 15:43:00,4,13,5298.48,218,3576,5,5,5,5-5-5,5.0,Champions
17061,United Kingdom,2011-04-21 13:29:00,2011-09-27 11:24:00,74,11,5232.23,99,1526,2,5,5,2-5-5,4.0,At-Risk
18226,United Kingdom,2011-01-06 09:00:00,2011-10-26 13:36:00,45,11,5228.05,242,3466,3,5,5,3-5-5,4.33,Loyal Customers
12362,Belgium,2011-02-17 10:30:00,2011-12-06 15:40:00,4,10,5226.23,266,2229,5,5,5,5-5-5,5.0,Champions
15046,United Kingdom,2011-01-05 15:30:00,2011-11-30 15:50:00,10,15,5213.77,206,3451,5,5,5,5-5-5,5.0,Champions
16258,United Kingdom,2011-05-04 14:33:00,2011-10-25 13:30:00,46,5,5203.51,135,2994,3,4,5,3-4-5,4.0,Loyal Customers
13756,United Kingdom,2010-12-07 11:41:00,2011-12-07 16:44:00,3,14,5189.52,142,3188,5,5,5,5-5-5,5.0,Champions
16191,United Kingdom,2010-12-14 12:38:00,2011-12-07 11:26:00,3,13,5180.52,134,3351,5,5,5,5-5-5,5.0,Champions
15727,United Kingdom,2010-12-15 15:47:00,2011-11-23 12:36:00,17,7,5178.96,302,3065,4,5,5,4-5-5,4.67,Champions
17858,United Kingdom,2010-12-05 13:08:00,2011-12-04 11:56:00,6,12,5155.66,199,2706,5,5,5,5-5-5,5.0,Champions
13599,United Kingdom,2010-12-08 10:11:00,2011-12-08 16:10:00,2,21,5153.67,247,3294,5,5,5,5-5-5,5.0,Champions
15903,United Kingdom,2011-02-17 14:04:00,2011-11-30 08:08:00,10,7,5126.76,74,2410,5,5,5,5-5-5,5.0,Champions
13941,United Kingdom,2010-12-02 10:17:00,2011-11-18 09:43:00,22,5,5112.96,45,2364,4,4,5,4-4-5,4.33,Champions
17602,United Kingdom,2011-01-19 16:18:00,2011-12-07 13:53:00,3,6,5102.97,560,4151,5,5,5,5-5-5,5.0,Champions
16700,United Kingdom,2010-12-08 16:34:00,2011-12-01 11:00:00,9,13,5076.55,308,4024,5,5,5,5-5-5,5.0,Champions
14562,United Kingdom,2011-02-08 14:45:00,2011-12-06 11:05:00,4,18,5074.77,423,1834,5,5,5,5-5-5,5.0,Champions
15301,United Kingdom,2010-12-06 12:21:00,2011-10-20 09:57:00,51,12,5070.35,243,2775,3,5,5,3-5-5,4.33,Loyal Customers
13139,United Kingdom,2011-03-25 11:57:00,2011-11-23 13:54:00,17,7,5064.94,170,2425,4,5,5,4-5-5,4.67,Champions
12432,Norway,2011-06-20 13:27:00,2011-10-28 11:43:00,43,5,5059.32,108,1801,3,4,5,3-4-5,4.0,Loyal Customers
15719,United Kingdom,2011-01-06 12:31:00,2011-11-07 12:29:00,33,13,5045.61,937,2725,4,5,5,4-5-5,4.67,Champions
17426,United Kingdom,2011-03-02 16:34:00,2011-12-01 18:07:00,9,6,5037.26,271,3094,5,5,5,5-5-5,5.0,Champions
14329,United Kingdom,2011-01-14 13:42:00,2011-11-22 15:50:00,18,7,5014.84,259,3095,4,5,5,4-5-5,4.67,Champions
14755,United Kingdom,2011-01-09 14:02:00,2011-11-30 11:24:00,10,11,5010.28,235,2219,5,5,5,5-5-5,5.0,Champions
12444,Norway,2011-06-21 14:00:00,2011-11-18 13:23:00,22,5,5005.46,176,1153,4,4,5,4-4-5,4.33,Champions
15032,United Kingdom,2010-12-08 12:57:00,2011-03-28 15:03:00,257,3,4959.1,52,2968,1,4,5,1-4-5,3.33,At-Risk
15547,United Kingdom,2010-12-12 13:26:00,2011-12-02 12:52:00,8,14,4954.84,702,4032,5,5,5,5-5-5,5.0,Champions
12437,France,2011-01-12 14:13:00,2011-12-08 11:35:00,2,18,4951.41,199,2922,5,5,5,5-5-5,5.0,Champions
12700,France,2011-05-08 16:10:00,2011-12-02 10:47:00,8,4,4939.99,268,2967,5,4,5,5-4-5,4.67,Champions
15786,United Kingdom,2011-08-17 13:33:00,2011-10-24 14:13:00,47,3,4932.2,267,3364,3,4,5,3-4-5,4.0,Loyal Customers
14709,United Kingdom,2010-12-16 13:43:00,2011-11-24 15:41:00,16,13,4921.04,196,2484,4,5,5,4-5-5,4.67,Champions
17133,United Kingdom,2011-03-18 13:47:00,2011-11-24 12:27:00,16,7,4892.24,27,2730,4,5,5,4-5-5,4.67,Champions
12664,Finland,2011-01-21 11:42:00,2011-12-01 17:07:00,9,9,4881.88,37,1203,5,5,5,5-5-5,5.0,Champions
12688,Israel,2011-08-18 08:49:00,2011-08-18 08:49:00,114,1,4873.81,171,3028,2,2,5,2-2-5,3.0,At-Risk
14292,United Kingdom,2011-03-02 08:26:00,2011-12-02 11:50:00,8,9,4871.93,100,1663,5,5,5,5-5-5,5.0,Champions
17652,United Kingdom,2011-03-03 14:05:00,2011-11-14 12:55:00,26,12,4867.72,259,2509,4,5,5,4-5-5,4.67,Champions
15738,United Kingdom,2010-12-02 12:50:00,2011-11-21 08:26:00,19,16,4812.42,173,2982,4,5,5,4-5-5,4.67,Champions
13013,United Kingdom,2010-12-03 12:28:00,2011-12-08 15:01:00,2,13,4810.94,219,2224,5,5,5,5-5-5,5.0,Champions
15555,United Kingdom,2010-12-05 14:45:00,2011-11-27 16:19:00,13,16,4805.17,899,4439,5,5,5,5-5-5,5.0,Champions
17365,United Kingdom,2011-01-11 12:11:00,2011-11-27 12:13:00,13,8,4801.56,468,4777,5,5,5,5-5-5,5.0,Champions
15298,United Kingdom,2010-12-08 13:55:00,2011-12-07 17:17:00,3,12,4799.9,192,3116,5,5,5,5-5-5,5.0,Champions
15187,United Kingdom,2011-05-11 13:49:00,2011-12-08 11:56:00,2,16,4777.18,91,1887,5,5,5,5-5-5,5.0,Champions
17690,United Kingdom,2010-12-01 16:15:00,2011-11-09 15:17:00,31,15,4757.95,256,1773,4,5,5,4-5-5,4.67,Champions
12955,United Kingdom,2011-03-17 09:03:00,2011-12-08 16:29:00,2,11,4757.16,180,3664,5,5,5,5-5-5,5.0,Champions
14180,United Kingdom,2010-12-02 13:08:00,2011-11-29 10:56:00,11,25,4748.52,240,719,5,5,5,5-5-5,5.0,Champions
15152,United Kingdom,2011-06-05 15:36:00,2011-11-30 12:32:00,10,13,4745.69,271,2704,5,5,5,5-5-5,5.0,Champions
16722,United Kingdom,2010-12-06 12:59:00,2011-11-22 13:28:00,18,13,4730.81,225,5001,4,5,5,4-5-5,4.67,Champions
12714,France,2011-02-18 10:53:00,2011-11-30 15:43:00,10,5,4708.86,259,3069,5,4,5,5-4-5,4.67,Champions
14159,United Kingdom,2010-12-12 11:17:00,2011-11-20 12:36:00,20,11,4693.01,1204,4408,4,5,5,4-5-5,4.67,Champions
14135,United Kingdom,2010-12-02 10:27:00,2011-12-08 11:38:00,2,15,4690.31,134,3850,5,5,5,5-5-5,5.0,Champions
14191,United Kingdom,2011-05-03 10:30:00,2011-12-08 09:23:00,2,13,4684.76,259,3662,5,5,5,5-5-5,5.0,Champions
15291,United Kingdom,2010-12-01 09:32:00,2011-11-14 11:02:00,26,15,4668.3,103,2103,4,5,5,4-5-5,4.67,Champions
14189,United Kingdom,2010-12-06 11:42:00,2011-12-07 15:55:00,3,15,4654.08,265,3937,5,5,5,5-5-5,5.0,Champions
14390,United Kingdom,2010-12-02 11:57:00,2011-11-29 13:49:00,11,9,4652.82,286,2136,5,5,5,5-5-5,5.0,Champions
14286,United Kingdom,2011-04-11 08:16:00,2011-11-16 10:34:00,24,3,4628.75,280,4338,4,4,5,4-4-5,4.33,Champions
16931,United Kingdom,2010-12-05 11:40:00,2011-12-04 13:15:00,6,21,4604.22,898,3158,5,5,5,5-5-5,5.0,Champions
13802,United Kingdom,2011-02-01 12:03:00,2011-07-24 10:54:00,139,3,4599.42,60,2572,2,4,5,2-4-5,3.67,At-Risk
15093,United Kingdom,2010-12-02 18:25:00,2011-11-21 13:09:00,19,6,4597.02,108,3760,4,5,5,4-5-5,4.67,Champions
14004,United Kingdom,2011-02-24 09:28:00,2011-10-27 14:40:00,44,7,4582.64,171,2668,3,5,5,3-5-5,4.33,Loyal Customers
17613,United Kingdom,2011-02-07 11:20:00,2011-11-17 10:51:00,23,14,4559.15,312,2496,4,5,5,4-5-5,4.67,Champions
17068,United Kingdom,2010-12-06 13:58:00,2011-11-27 13:14:00,13,21,4552.14,296,2164,5,5,5,5-5-5,5.0,Champions
12484,Spain,2011-01-07 14:04:00,2011-11-07 11:37:00,33,6,4541.72,346,2191,4,5,5,4-5-5,4.67,Champions
13267,United Kingdom,2010-12-08 09:20:00,2011-12-07 11:12:00,3,19,4521.49,211,1969,5,5,5,5-5-5,5.0,Champions
15299,United Kingdom,2010-12-02 16:48:00,2011-10-03 14:19:00,68,7,4507.01,7,2948,3,5,5,3-5-5,4.33,Loyal Customers
17975,United Kingdom,2010-12-08 11:38:00,2011-11-24 13:27:00,16,13,4488.81,296,1568,4,5,5,4-5-5,4.67,Champions
12524,Germany,2011-01-10 10:35:00,2011-11-30 15:31:00,10,8,4485.72,144,3699,5,5,5,5-5-5,5.0,Champions
14426,United Kingdom,2011-01-31 09:51:00,2011-11-16 12:25:00,24,10,4481.67,224,2699,4,5,5,4-5-5,4.67,Champions
16984,United Kingdom,2011-08-01 17:37:00,2011-09-12 13:43:00,89,2,4481.35,407,2423,2,3,5,2-3-5,3.33,At-Risk
17364,United Kingdom,2011-01-12 16:57:00,2011-12-09 09:00:00,1,11,4481.18,411,2701,5,5,5,5-5-5,5.0,Champions
12627,Germany,2011-07-22 13:59:00,2011-11-29 12:07:00,11,7,4478.53,230,2752,5,5,5,5-5-5,5.0,Champions
14085,United Kingdom,2010-12-06 12:39:00,2011-12-07 13:46:00,3,18,4448.54,450,3184,5,5,5,5-5-5,5.0,Champions
14534,United Kingdom,2011-01-25 12:33:00,2011-12-07 12:19:00,3,18,4447.05,519,2047,5,5,5,5-5-5,5.0,Champions
13069,United Kingdom,2010-12-05 11:02:00,2011-12-09 08:39:00,1,24,4436.12,425,5885,5,5,5,5-5-5,5.0,Champions
15955,United Kingdom,2010-12-02 11:22:00,2011-11-15 14:15:00,25,14,4416.26,183,2135,4,5,5,4-5-5,4.67,Champions
16626,United Kingdom,2011-03-18 12:27:00,2011-12-09 11:56:00,1,17,4413.1,179,2690,5,5,5,5-5-5,5.0,Champions
15874,United Kingdom,2011-02-28 13:28:00,2011-10-07 12:31:00,64,7,4405.88,120,2534,3,5,5,3-5-5,4.33,Loyal Customers
12712,Germany,2010-12-03 14:30:00,2011-11-11 08:19:00,29,13,4396.13,133,1062,4,5,5,4-5-5,4.67,Champions
13505,Switzerland,2011-04-21 12:07:00,2011-09-28 11:56:00,73,4,4393.63,215,2486,2,4,5,2-4-5,3.67,At-Risk
12752,Norway,2011-09-19 13:32:00,2011-09-19 13:32:00,82,1,4366.78,53,2262,2,2,5,2-2-5,3.0,At-Risk
16945,United Kingdom,2010-12-16 17:49:00,2011-11-18 11:39:00,22,19,4345.5,249,2725,4,5,5,4-5-5,4.67,Champions
14016,EIRE,2010-12-17 14:21:00,2011-07-01 11:29:00,162,4,4341.21,161,2125,2,4,5,2-4-5,3.67,At-Risk
14800,United Kingdom,2010-12-05 11:10:00,2011-10-23 12:46:00,48,12,4339.74,385,3655,3,5,5,3-5-5,4.33,Loyal Customers
14525,United Kingdom,2010-12-13 17:40:00,2011-11-20 11:37:00,20,9,4332.2,291,2696,4,5,5,4-5-5,4.67,Champions
17567,United Kingdom,2010-12-02 15:18:00,2011-12-02 15:48:00,8,8,4331.48,165,2632,5,5,5,5-5-5,5.0,Champions
18251,United Kingdom,2011-09-13 15:03:00,2011-09-13 15:03:00,88,1,4314.72,16,7824,2,2,5,2-2-5,3.0,At-Risk
12347,Iceland,2010-12-07 14:57:00,2011-12-07 15:52:00,3,7,4310.0,182,2458,5,5,5,5-5-5,5.0,Champions
15034,United Kingdom,2010-12-21 09:47:00,2011-11-24 12:11:00,16,8,4308.61,394,2422,4,5,5,4-5-5,4.67,Champions
17937,United Kingdom,2010-12-12 14:43:00,2011-12-01 11:45:00,9,7,4301.22,43,1754,5,5,5,5-5-5,5.0,Champions
14422,United Kingdom,2011-03-17 17:26:00,2011-12-09 11:26:00,1,6,4263.64,222,2906,5,5,5,5-5-5,5.0,Champions
12500,Germany,2011-01-10 09:48:00,2011-11-16 16:20:00,24,11,4257.82,61,2678,4,5,5,4-5-5,4.67,Champions
17419,United Kingdom,2010-12-07 15:03:00,2011-11-28 13:47:00,12,12,4226.57,206,1876,5,5,5,5-5-5,5.0,Champions
14277,France,2011-05-11 13:20:00,2011-11-24 15:01:00,16,3,4216.2,225,1984,4,4,5,4-4-5,4.33,Champions
15804,United Kingdom,2011-05-25 10:12:00,2011-12-09 12:31:00,1,13,4206.39,262,2565,5,5,5,5-5-5,5.0,Champions
17920,United Kingdom,2010-12-01 11:49:00,2011-12-05 14:29:00,5,17,4204.1,696,2516,5,5,5,5-5-5,5.0,Champions
15971,United Kingdom,2011-02-01 16:47:00,2011-11-22 12:50:00,18,12,4199.85,35,1717,4,5,5,4-5-5,4.67,Champions
12747,United Kingdom,2010-12-05 15:38:00,2011-12-07 14:34:00,3,11,4196.01,103,1275,5,5,5,5-5-5,5.0,Champions
14146,United Kingdom,2010-12-17 15:52:00,2011-12-01 10:18:00,9,5,4191.0,210,2437,5,4,5,5-4-5,4.67,Champions
18041,United Kingdom,2010-12-02 11:21:00,2011-11-28 11:39:00,12,21,4183.39,472,3819,5,5,5,5-5-5,5.0,Champions
12949,United Kingdom,2011-04-01 13:20:00,2011-11-09 11:25:00,31,8,4167.22,215,2381,4,5,5,4-5-5,4.67,Champions
15570,United Kingdom,2010-12-05 12:57:00,2011-12-02 14:47:00,8,12,4165.52,323,2067,5,5,5,5-5-5,5.0,Champions
16549,United Kingdom,2011-01-09 14:03:00,2011-11-29 15:06:00,11,10,4154.64,981,2365,5,5,5,5-5-5,5.0,Champions
13384,United Kingdom,2011-06-14 12:47:00,2011-11-09 11:04:00,31,7,4151.93,152,2422,4,5,5,4-5-5,4.67,Champions
13555,United Kingdom,2011-05-22 11:06:00,2011-09-27 12:36:00,74,4,4149.28,136,2660,2,4,5,2-4-5,3.67,At-Risk
13988,United Kingdom,2011-03-30 11:48:00,2011-11-20 10:15:00,20,6,4147.96,234,3044,4,5,5,4-5-5,4.67,Champions
15514,United Kingdom,2010-12-10 13:50:00,2011-11-27 14:40:00,13,11,4139.46,178,2160,5,5,5,5-5-5,5.0,Champions
12569,Germany,2011-04-01 13:47:00,2011-12-07 16:24:00,3,32,4124.69,188,1801,5,5,5,5-5-5,5.0,Champions
16592,United Kingdom,2011-02-25 10:19:00,2011-12-05 13:49:00,5,16,4113.68,216,2927,5,5,5,5-5-5,5.0,Champions
17940,United Kingdom,2011-02-10 09:29:00,2011-10-21 13:27:00,50,10,4106.44,19,9755,3,5,5,3-5-5,4.33,Loyal Customers
17377,United Kingdom,2010-12-01 12:35:00,2011-11-16 11:17:00,24,20,4100.92,418,2076,4,5,5,4-5-5,4.67,Champions
16401,United Kingdom,2011-01-16 10:56:00,2011-12-08 18:15:00,2,12,4098.32,186,3882,5,5,5,5-5-5,5.0,Champions
16670,United Kingdom,2010-12-16 10:30:00,2011-11-23 09:34:00,17,11,4095.9,252,2556,4,5,5,4-5-5,4.67,Champions
12749,United Kingdom,2011-05-10 15:25:00,2011-12-06 09:56:00,4,5,4090.88,199,1471,5,4,5,5-4-5,4.67,Champions
14092,United Kingdom,2010-12-16 15:47:00,2011-12-02 12:13:00,8,14,4076.91,214,2066,5,5,5,5-5-5,5.0,Champions
12449,Belgium,2011-06-05 15:37:00,2011-11-17 13:46:00,23,4,4067.29,191,1553,4,4,5,4-4-5,4.33,Champions
18087,United Kingdom,2011-02-22 10:43:00,2011-09-02 15:12:00,99,2,4055.72,2,3907,2,3,5,2-3-5,3.33,At-Risk
14401,United Kingdom,2010-12-15 09:07:00,2011-12-05 13:30:00,5,13,4051.48,182,4507,5,5,5,5-5-5,5.0,Champions
12656,France,2011-04-20 09:20:00,2011-11-22 13:42:00,18,5,4051.17,126,1723,4,4,5,4-4-5,4.33,Champions
12867,United Kingdom,2010-12-14 16:39:00,2011-11-13 15:30:00,27,7,4036.82,538,4298,4,5,5,4-5-5,4.67,Champions
13815,Germany,2011-01-25 12:16:00,2011-11-17 14:19:00,23,4,4027.36,176,2560,4,4,5,4-4-5,4.33,Champions
12841,United Kingdom,2010-12-03 10:43:00,2011-12-05 11:13:00,5,25,4022.35,420,2757,5,5,5,5-5-5,5.0,Champions
12957,United Kingdom,2011-01-04 12:18:00,2011-11-30 09:53:00,10,8,4017.54,238,2549,5,5,5,5-5-5,5.0,Champions
12378,Switzerland,2011-08-02 10:34:00,2011-08-02 10:34:00,130,1,4008.62,219,2529,2,2,5,2-2-5,3.0,At-Risk
14547,United Kingdom,2011-10-16 14:35:00,2011-12-06 11:06:00,4,8,4007.54,366,2668,5,5,5,5-5-5,5.0,Champions
16186,United Kingdom,2010-12-02 14:40:00,2011-11-17 12:43:00,23,12,4006.94,218,3020,4,5,5,4-5-5,4.67,Champions
17769,United Kingdom,2011-01-23 11:15:00,2011-11-27 11:18:00,13,10,3997.98,310,1862,5,5,5,5-5-5,5.0,Champions
15529,United Kingdom,2010-12-08 12:24:00,2011-11-17 11:29:00,23,11,3995.23,672,3496,4,5,5,4-5-5,4.67,Champions
17001,United Kingdom,2010-12-16 09:35:00,2011-12-09 09:38:00,1,11,3989.57,169,2164,5,5,5,5-5-5,5.0,Champions
15416,United Kingdom,2011-03-02 08:41:00,2011-10-06 09:38:00,65,4,3984.32,192,2090,3,4,5,3-4-5,4.0,Loyal Customers
17611,United Kingdom,2010-12-13 13:52:00,2011-12-02 13:29:00,8,15,3984.22,576,2560,5,5,5,5-5-5,5.0,Champions
12779,Poland,2010-12-03 13:40:00,2011-11-02 11:43:00,38,8,3981.36,149,2024,3,5,5,3-5-5,4.33,Loyal Customers
12727,France,2011-01-23 15:17:00,2011-11-29 11:46:00,11,7,3980.7,139,2098,5,5,5,5-5-5,5.0,Champions
14299,United Kingdom,2010-12-09 10:30:00,2011-12-01 16:05:00,9,9,3965.62,143,2149,5,5,5,5-5-5,5.0,Champions
13523,United Kingdom,2010-12-08 14:22:00,2011-11-06 15:11:00,34,5,3964.88,172,1752,3,4,5,3-4-5,4.0,Loyal Customers
13183,United Kingdom,2011-01-09 10:50:00,2011-12-02 10:30:00,8,9,3957.78,94,2208,5,5,5,5-5-5,5.0,Champions
17651,United Kingdom,2011-06-15 15:57:00,2011-11-28 10:29:00,12,10,3945.0,232,3112,5,5,5,5-5-5,5.0,Champions
12473,Germany,2011-06-01 10:15:00,2011-11-10 13:46:00,30,5,3938.55,168,2439,4,4,5,4-4-5,4.33,Champions
17593,United Kingdom,2010-12-22 10:29:00,2011-12-06 10:30:00,4,5,3927.34,213,3101,5,4,5,5-4-5,4.67,Champions
14739,United Kingdom,2010-12-07 14:58:00,2011-12-05 16:54:00,5,7,3902.28,60,3820,5,5,5,5-5-5,5.0,Champions
13999,United Kingdom,2010-12-13 11:23:00,2011-11-29 13:40:00,11,12,3901.81,208,2243,5,5,5,5-5-5,5.0,Champions
14291,United Kingdom,2011-03-09 15:20:00,2011-12-08 10:26:00,2,11,3883.25,237,2749,5,5,5,5-5-5,5.0,Champions
18073,United Kingdom,2011-05-26 19:38:00,2011-08-17 14:02:00,115,12,3877.52,73,3108,2,5,5,2-5-5,4.0,At-Risk
13124,United Kingdom,2010-12-15 15:00:00,2011-09-11 12:45:00,90,3,3866.33,235,2147,2,4,5,2-4-5,3.67,At-Risk
15195,United Kingdom,2011-12-07 12:20:00,2011-12-07 12:20:00,3,1,3861.0,1,1404,5,2,5,5-2-5,4.0,Potential Loyalists
16717,United Kingdom,2010-12-08 16:48:00,2011-11-16 12:16:00,24,6,3858.38,199,1866,4,5,5,4-5-5,4.67,Champions
12662,Germany,2010-12-01 13:04:00,2011-12-09 11:59:00,1,11,3849.78,230,2058,5,5,5,5-5-5,5.0,Champions
